train_loss_history,train_acc_history,val_loss_history,val_acc_history
1.8898187255859376,0.308,1.723483901874275,0.3631
1.7549970024108887,0.36395,1.7536288446681514,0.3584
1.7303823303222656,0.374525,1.6813948154449463,0.3948
1.7077086332321167,0.3791,1.6572182656853063,0.3907
1.7059751008987427,0.383025,1.7791406478092169,0.3673
1.6898955144882202,0.384225,1.6979119959910205,0.3765
1.6658365940093993,0.397625,1.7083569643603769,0.3922
1.70437727394104,0.378675,1.6939654061748723,0.3867
1.7220220191955566,0.376225,1.6938023058472165,0.3805
1.7104820301055907,0.38,1.714651365189036,0.3684
1.7095627674102782,0.3773,1.7493833561611782,0.3657
1.74648392868042,0.364575,1.9105897078848189,0.3058
1.769572777366638,0.352725,1.7703563043266346,0.3513
1.7611443647384644,0.35635,1.7847935067620246,0.3571
1.7611560049057007,0.353325,1.823742595447856,0.3235
1.7812374504089354,0.3465,1.852914979503413,0.3415
1.7529509586334229,0.353425,1.8120385833606598,0.333
1.7559279542922974,0.354875,1.7945751452901562,0.3446
1.8053042264938355,0.332275,1.7904081033293608,0.3354
1.797648845100403,0.338875,2.0087335337499144,0.2849
1.793248369216919,0.3415,1.7664004898375008,0.3402
1.7880919994354247,0.344075,1.8717665763417626,0.3243
1.7855127531051636,0.3438,1.7614767764024675,0.3463
1.7590694208145141,0.35645,1.7581613868664785,0.3609
1.7538672233581543,0.35765,1.7551457487094175,0.3543
1.7455719535827636,0.357275,1.7563654510838211,0.3544
1.745678249359131,0.360175,1.8464143716605605,0.3279
1.7393594051361083,0.366675,1.775955099209099,0.3582
1.732380380821228,0.36775,1.765600959966137,0.3509
1.7464481035232544,0.362225,1.7361274145211383,0.3574
1.7494407989501952,0.3571,1.758057478886501,0.3569
1.7429449113845825,0.364875,1.701366330407987,0.3693
1.7434319625854493,0.362725,1.785500468721815,0.3554
1.7556762197494507,0.361325,1.745382495746491,0.3525
1.731497812652588,0.3672,1.7531754029024937,0.3632
1.7388275018692017,0.361875,1.7333807072062402,0.3609
1.7327277959823608,0.366125,1.7415163304395735,0.3613
1.736112714767456,0.364475,1.7708491086959839,0.3587
1.764073208618164,0.352275,1.768515255800478,0.3534
1.739784162902832,0.363675,1.7366238642650045,0.3657
1.737379666519165,0.36625,1.7360992985925856,0.3554
1.707187237930298,0.37805,1.7284007391352563,0.3681
1.7154599920272826,0.37305,1.7340025985316865,0.3575
1.7239596664428711,0.370725,1.8186637337800045,0.3387
1.7535260656356813,0.35905,1.7850492334669563,0.3386
1.7329750011444092,0.3678,1.7250582283469522,0.3694
1.7240134977340698,0.370125,1.7042525748538364,0.3853
1.7527963338851928,0.362925,1.7854062721228143,0.3397
1.7230062124252319,0.37225,1.7436751036127662,0.3521
1.726872924232483,0.3662,1.7314553124130152,0.3675
1.7372853328704834,0.363975,1.697097035729961,0.3741
1.7277767845153809,0.36895,1.780652403831482,0.3445
1.7273417280197143,0.3662,1.741245937954848,0.387
1.7339118816375731,0.3652,1.7674679877651724,0.3667
1.7743399114608764,0.349,1.7944730383575342,0.3492
1.748295673942566,0.361525,1.7077975204795788,0.3718
1.762649794960022,0.35095,1.7848309263302262,0.3461
1.7512235162734986,0.35825,1.8526791220257997,0.3096
1.7302848640441895,0.3681,1.7765689230268928,0.3531
1.7863170646667481,0.34415,1.7231689539684611,0.3838
1.7319414669036866,0.3684,1.782604914561958,0.3485
1.7357861652374267,0.367425,1.761363125910425,0.3566
1.7349371278762817,0.366825,1.8283478583499884,0.3249
1.7314198513031005,0.3666,1.7327882332406985,0.3676
1.7343851442337037,0.36605,1.7833365581597491,0.3471
1.7517288763046264,0.358925,1.7660363578492668,0.3527
1.7481439683914184,0.36125,1.7882901992008184,0.334
1.754495508003235,0.3576,1.7817000834045895,0.3623
1.7509059869766235,0.361875,1.8347300268282556,0.3212
1.7607931308746338,0.358475,1.7177460937742974,0.3676
1.7329977384567261,0.36915,1.678709002816753,0.392
1.7432249147415162,0.36235,1.774304999667368,0.347
1.7785384931564332,0.34835,1.775390044139449,0.3532
1.7747554613113403,0.3519,1.762633485399234,0.3636
1.7318379886627198,0.368375,1.7637181578168444,0.3591
1.7444664192199708,0.35945,1.7850071336053739,0.3587
1.7300946758270264,0.366975,1.7323891577447297,0.3624
1.7304632627487182,0.3646,1.6960977042556569,0.3787
1.719134306716919,0.372,1.7287973719797316,0.3629
1.7399311004638671,0.364175,1.7788163704477298,0.3557
1.7392067737579346,0.362725,1.7936121574632682,0.3455
1.747359970474243,0.35705,1.8066137497592125,0.3193
1.7504325889587402,0.36215,1.7260747563307453,0.3667
1.749080869293213,0.35575,1.741030248866719,0.3584
1.7675700639724732,0.353325,1.7459488180792255,0.3513
1.7801548561096192,0.35255,1.9142964577219288,0.3031
1.7767105676651,0.350475,1.7808781421867905,0.3427
1.7826610153198241,0.34825,1.8164097693315737,0.3287
1.7622457262039184,0.352375,1.7044424722149114,0.3732
1.7704112674713135,0.346825,1.7383044950521676,0.3497
1.7633968349456788,0.3489,1.740578678003542,0.3648
1.7431317972183227,0.3643,1.7419738040608206,0.3588
1.7500430368423463,0.3593,1.7779736898507281,0.3477
1.7724842847824096,0.34355,1.8050546372772023,0.3409
1.7926806568145752,0.344425,1.7723993958940931,0.3573
1.7738215040206908,0.3539,1.7960450565739043,0.3603
1.7665589115142821,0.355175,1.8330528113492734,0.3344
1.773248807144165,0.35185,1.7951484280786696,0.3321
1.7755843904495239,0.34465,1.7808644961399638,0.344
1.77472672290802,0.3475,1.7859637570229305,0.345
