train_loss_history,train_acc_history,val_loss_history,val_acc_history
1.8301632013320923,0.34305,1.7422976007886752,0.3787
1.6257334186553956,0.41865,1.5617632615338466,0.4427
1.5019423522949218,0.465775,1.4580791566022642,0.4901
1.4522114267349244,0.489225,1.520387006413405,0.4658
1.4082951860427857,0.504625,1.4114326891625764,0.5103
1.3988143555641175,0.5127,1.4371382651055695,0.4925
1.3733176991462708,0.521925,1.3716227674180534,0.525
1.3332861042022706,0.536325,1.3749573344637633,0.52
1.3450123664855957,0.535075,1.3560425346824014,0.5389
1.3169172080039977,0.54135,1.3867434248043473,0.5173
1.2992145765304566,0.550475,1.4278075733002584,0.5022
1.2844434376716614,0.554825,1.312928156867908,0.5453
1.271883086681366,0.562025,1.351894598477965,0.5414
1.265771776008606,0.56445,1.3184329730689905,0.5486
1.249795551300049,0.567925,1.3387038798848534,0.548
1.240380287361145,0.572775,1.2411922968117295,0.5748
1.248912033367157,0.570025,1.3096306749210236,0.5441
1.223269372367859,0.579425,1.2808468334234444,0.5556
1.2421648520469666,0.57245,1.2983620926073403,0.5559
1.2306283414840697,0.57575,1.283852315632401,0.5673
1.2113592423439026,0.58235,1.2808265181104088,0.5633
1.2163192536354064,0.58175,1.312320979537478,0.5643
1.211308425140381,0.582425,1.2165429106183872,0.5792
1.1922345601081847,0.5905,1.298383111407043,0.5702
1.1909064149856567,0.592375,1.317354660125295,0.5464
1.1864256591796876,0.590825,1.2730525861120527,0.5671
1.1903480284690857,0.5913,1.2758970522576836,0.5636
1.1977664052009582,0.588075,1.297913754062288,0.5513
1.1869969858169556,0.59245,1.2340939098103032,0.586
1.192192236995697,0.5909,1.3799022261504155,0.5398
1.1815770651817321,0.5971,1.315428756984176,0.5592
1.167176628780365,0.60145,1.2435533833351864,0.579
1.1696790722846986,0.60015,1.272756649050743,0.5737
1.171706315612793,0.600125,1.2161823264352836,0.5938
1.1811198439598083,0.59545,1.2436341935661948,0.571
1.1629469546318054,0.6025,1.3160052857581217,0.5585
1.1587208948135377,0.604075,1.228027362732371,0.5898
1.165590744972229,0.6025,1.3274351502679715,0.5623
1.1609396368026734,0.6035,1.2790386073148934,0.5575
1.156343685913086,0.60305,1.239425708533852,0.5853
1.1593691618919373,0.605425,1.2495140915463685,0.5812
1.151164429473877,0.608525,1.3468404693208682,0.5651
1.1591719804763794,0.602775,1.2781333987879906,0.5671
1.1520408984184265,0.609275,1.2463865204221884,0.5785
1.1520129558563232,0.60785,1.432546524105558,0.5414
1.1543685201644898,0.60705,1.2671510159589683,0.5735
1.1435130884170532,0.60845,1.2469372870815787,0.5895
1.147085713672638,0.6094,1.2406722204700398,0.5893
1.1464549883842468,0.608225,1.312768929323573,0.5704
1.1403136798858642,0.610225,1.2209316583196068,0.5883
1.1464758160591126,0.606125,1.283719024840434,0.5745
1.135859262561798,0.61175,1.4260949222904862,0.5403
1.1491692470550536,0.603475,1.2521377847452833,0.5776
1.134196208190918,0.61295,1.3470295223460835,0.549
1.1322861466407776,0.614175,1.257473918662709,0.5811
1.1395477228164672,0.6114,1.3320397062666098,0.5697
1.1353817839622498,0.612625,1.3715023109867315,0.5619
1.1339583485603333,0.61405,1.2522976379485646,0.5842
1.1456220872879028,0.609075,1.2663124272018482,0.5837
1.1249006436347961,0.6186,1.3807173952175553,0.5465
1.1298979656219483,0.6152,1.3184601539259504,0.5636
1.131020712852478,0.615075,1.3446896569744038,0.5566
1.130303810787201,0.615425,1.351905896785153,0.5581
1.1380548616409303,0.613775,1.2512129989399272,0.5842
1.1401560389518737,0.613325,1.3652393863459302,0.5642
1.1311728452682495,0.61065,1.2801080528338245,0.579
1.1243608381271362,0.618375,1.255342932263757,0.5826
1.124832619380951,0.616,1.2572124129647662,0.5743
1.1109284669876098,0.623275,1.4277157396267934,0.5246
1.144115419101715,0.6102,1.4117049472347187,0.5456
1.1195656582832336,0.617075,1.3095448590387964,0.5624
1.1143106378555299,0.617975,1.3470873453055219,0.5646
1.144324609375,0.610875,1.3216134867850382,0.5641
1.1127430879592894,0.62205,1.2904122934979239,0.5627
1.127730920124054,0.619225,1.3105223752131128,0.5731
1.1198185716629028,0.61955,1.288778114850354,0.5736
1.1284752284049988,0.615275,1.3018024525824625,0.5851
1.1215096467971801,0.618725,1.3004810449424062,0.5709
1.1350622156143189,0.6143,1.3417017828127382,0.5539
1.1263770561218263,0.61605,1.360445443991643,0.5663
1.1224139384269713,0.619,1.354073736698005,0.5623
1.112536392402649,0.620325,1.2819600815226317,0.574
1.103619748210907,0.6238,1.3617476851317534,0.5647
1.1157659812927245,0.616375,1.3589076836397693,0.568
1.1219299008369445,0.617525,1.3096863635026725,0.5712
1.143117761325836,0.611725,1.2933818952293152,0.5877
1.1308607231140138,0.614475,1.3331436978024283,0.5694
1.1174216819763183,0.621475,1.3405786953913938,0.5689
1.112419717502594,0.6203,1.2351874428190244,0.5893
1.1264049555778504,0.617225,1.3287540419845825,0.5649
1.116226727104187,0.6187,1.3961161375045776,0.5476
1.123141617488861,0.61815,1.3397999314745521,0.561
1.134140518951416,0.613475,1.2517468674927001,0.5859
1.1141946419715882,0.620275,1.2372796592439057,0.585
1.1108903196334838,0.6214,1.296975600871311,0.5728
1.119221401119232,0.620475,1.2791333832558553,0.5717
1.1173094365119933,0.61805,1.282479029172545,0.5797
1.105695675945282,0.621675,1.3120978979548072,0.5711
1.1072632396698,0.62365,1.2600945333007034,0.5873
1.112087266921997,0.61985,1.2391830565063817,0.5921
