train_loss_history,train_acc_history,val_loss_history,val_acc_history
2.142933420562744,0.233375,1.984948256972489,0.3204
1.853393643951416,0.3695,1.7268493737384771,0.4176
1.4130261283874512,0.522025,1.1665914730661233,0.5881
1.058692214679718,0.63105,1.0368369430493398,0.6339
0.9246742193698883,0.679425,0.9517180357769037,0.6659
0.8342711932659149,0.70865,0.8778523218100238,0.6994
0.7574077145576477,0.7373,0.893401635680229,0.6959
0.7030476538658142,0.7552,0.8173472773117624,0.717
0.6522919470310211,0.77275,0.860745578814464,0.7028
0.6130483083248138,0.7868,0.854493187870949,0.7152
0.5779468512773513,0.7989,0.8578539289486636,0.7159
0.546763749742508,0.80945,0.8820649607546011,0.7137
0.515607597064972,0.820475,0.9041043421265426,0.7239
0.48136814970970154,0.832075,0.9239518004617874,0.713
0.4630464107513428,0.836475,0.9629024312754345,0.7194
0.440845690870285,0.845675,0.9725211780921669,0.7158
0.4299551036834717,0.8475,1.035984788540822,0.7097
0.40744444777965544,0.857325,1.039264722804355,0.708
0.39581543155908583,0.860325,1.0702786663914943,0.7078
0.3911560777544975,0.860725,1.100925171451204,0.7075
0.3806519588112831,0.86515,1.158914116537495,0.6953
0.367610085439682,0.871425,1.1667666602286564,0.6945
0.3504086959123611,0.8765,1.2906822869732122,0.6859
0.35696992884874346,0.874125,1.2835281286269995,0.6969
0.35464063930511475,0.875875,1.2820686990288412,0.698
0.3453023084521294,0.87935,1.3557852229494958,0.6862
0.331208986055851,0.8831,1.3717136967713666,0.6855
0.33589064635038374,0.882525,1.3854085009568815,0.6898
0.32567146106362344,0.8861,1.3487176640777832,0.6871
0.32799682538509367,0.88505,1.4469217475812146,0.683
0.3308124579310417,0.88615,1.396338070653806,0.6903
0.34109383980035785,0.880675,1.383767154566042,0.6897
0.3234330141067505,0.8885,1.4207864741610874,0.6852
0.3301329469323158,0.886975,1.463949598704174,0.6819
0.3340426243662834,0.8857,1.515955783758953,0.6811
0.3535838655948639,0.8791,1.4364248567326054,0.6935
0.3256361364245415,0.8889,1.4967426266639856,0.684
0.3198615583151579,0.8922,1.5555482651018033,0.6839
0.35719456967115404,0.881925,1.5056170623773222,0.6807
0.3429945522964001,0.884975,1.5879174505069757,0.686
0.31490893037319184,0.894025,1.5178521871566772,0.6885
0.34473683422207835,0.8845,1.5756977758589823,0.671
0.33681236321926117,0.888825,1.7046643799277628,0.6774
0.34221597908735274,0.886825,1.6175832964812116,0.6898
0.3358057057499886,0.88955,1.5082968921418403,0.6851
0.33763823965787887,0.889575,1.5609712851275304,0.6844
0.33753233484625816,0.888775,1.6295986281838386,0.6922
0.3246243139207363,0.8933,1.61330668485848,0.6754
0.32604491260051727,0.8933,1.6169376061980132,0.6786
0.3485036429524422,0.886825,1.6321921557377859,0.6856
0.3320230478674173,0.89305,1.7689907429324594,0.6726
0.3474688545703888,0.888225,1.6728627867759414,0.6738
0.35929255028963086,0.883575,1.788152171548005,0.6764
0.3566576714575291,0.8869,1.6277636802120574,0.6757
0.36637479809224605,0.882125,1.632139031674452,0.6806
0.3541577910542488,0.8862,1.6377507653206018,0.668
0.3365397195696831,0.889775,1.8423318441506404,0.6719
0.36651561588048936,0.88395,1.803353032488732,0.6631
0.3716364663720131,0.8815,1.7429196397969677,0.6662
0.3418092733383179,0.88985,1.7098663156958902,0.6785
0.33685607216954233,0.8911,1.7525830014496093,0.6793
0.35014750083088875,0.88685,1.6992930025811408,0.6861
0.36212230310440063,0.8858,1.7370142568448546,0.6821
0.35769658972620966,0.88735,1.8218883146905596,0.6687
0.3632597748279571,0.883925,1.8104460007825476,0.6785
0.3552605841487646,0.8871,1.853602824886893,0.6657
0.3818292007446289,0.88115,1.7848714449603087,0.6662
0.346285720705986,0.89055,1.7230988182839315,0.6808
0.3450988997757435,0.888575,1.7375422886982086,0.6704
0.35672413231134414,0.886625,1.7298049038382852,0.6739
0.3319060701906681,0.895525,1.7452629185785913,0.6672
0.38879336166381834,0.881225,1.8051167745499095,0.664
0.3683104713857174,0.885375,1.7250722437907176,0.6811
0.35094913128614424,0.8895,1.7637184812764453,0.6715
0.3837990319490433,0.881375,1.7554377647721844,0.6736
0.39885152312517164,0.87595,1.7244768731153695,0.6612
0.3613407765269279,0.886775,1.7826619558273606,0.6704
0.34663202682733535,0.89155,1.7766576120807867,0.6712
0.3840071899175644,0.882325,1.7559101000712936,0.6785
0.37223489035964014,0.8828,1.82365429211574,0.6715
0.3683801804661751,0.886425,1.7744911164994452,0.6803
0.37842198989987375,0.8846,1.7516045414718093,0.6691
0.35982750520706175,0.887725,1.7886941774635559,0.6691
0.35866293196082116,0.88855,1.7744003932946806,0.6705
0.36780447461009025,0.88585,1.8044201017944677,0.6855
0.3593863433897495,0.88875,1.9020320731363478,0.673
0.3545779711186886,0.889625,1.7915080941406785,0.6735
0.37476644628047945,0.884775,1.8867501756947511,0.6741
0.35492059360742567,0.89115,1.835122212103218,0.6784
0.36126437358260155,0.888625,1.808174034212805,0.678
0.3423621796071529,0.89455,1.9833789781020705,0.6793
0.35172045484781267,0.89205,1.9866202238259043,0.6578
0.38782411761283875,0.881475,1.8684795764601154,0.6667
0.37393454753160477,0.885225,1.86178650863611,0.6652
0.3654191065788269,0.888325,1.7538082311107854,0.6713
0.36512598922252654,0.889625,1.802645534466786,0.6678
0.38208775583207605,0.8852,1.8571504350680454,0.6686
0.3597402872443199,0.892375,1.9530863944132617,0.6649
0.37132644720673563,0.8861,1.8902382546929037,0.6608
0.3629039385259151,0.8891,1.8956487228156655,0.6737
