train_loss_history,train_acc_history,val_loss_history,val_acc_history
4.977047038269043,0.261425,5.10634389956286,0.2732
5.1521558029174805,0.280225,5.117340891224564,0.2914
5.341672217178345,0.29425,4.745386832838605,0.3177
5.168352969360352,0.2935,5.474890118191956,0.2873
5.2054389087677,0.313975,4.912648015720829,0.3139
5.249914739227295,0.317025,4.392178436753097,0.3353
5.264850387573242,0.3175,5.239311313932868,0.3247
5.258234510803223,0.325075,5.5192175716351555,0.3471
5.081325247573853,0.32885,5.546982774309292,0.3256
5.021815252685547,0.321775,4.838678127641131,0.3098
5.116226802062989,0.3255,5.019054824379599,0.3275
4.832940772628784,0.3337,4.588161129860362,0.3315
5.160362896728516,0.327075,5.4338548320114235,0.3131
5.03596343460083,0.3256,4.815609543186844,0.3467
4.963995478439331,0.3361,5.01600545075289,0.3325
4.916139033699036,0.3341,4.757208054232749,0.3303
4.9217047660827635,0.339725,5.043124206506523,0.3193
5.084283096313476,0.334075,4.821013804453953,0.3494
5.082527805709839,0.328825,5.098062765826086,0.3196
4.931322862625122,0.330325,5.318402036739762,0.3301
5.088526176834106,0.333475,5.01435754557324,0.3187
4.791579490280151,0.3402,4.986774758928141,0.3364
4.9508426471710205,0.334575,5.153984810895981,0.3478
5.059746521377564,0.331725,5.225899942361625,0.3096
4.962543392181397,0.332875,4.772163336444053,0.3233
4.8290186218261715,0.335525,4.887404443352086,0.3218
4.979828500747681,0.3247,5.756550889106313,0.3112
4.97036201210022,0.33545,4.5947092141315435,0.3338
4.871795985412597,0.34045,4.7314635401318785,0.3223
4.960352598190307,0.32755,4.143483003992944,0.3363
4.830743518447876,0.344925,4.796299041456478,0.3572
4.895753070068359,0.349975,4.204487146085994,0.3678
4.822910666656494,0.34295,5.24415931124596,0.3497
4.899986584472656,0.3401,4.884874741742565,0.3522
4.980467274475098,0.34165,5.3929798436012995,0.3281
4.897172529220581,0.346025,4.819518227486094,0.3471
4.742239492416382,0.3478,5.018578256011769,0.3199
4.673949698638916,0.349775,4.636975449361619,0.3533
4.716438521194458,0.35305,4.848649034074917,0.3364
4.742538679122925,0.354975,5.161339462183084,0.3342
4.960925838470459,0.347675,5.220038403371337,0.3223
4.865110636901855,0.350375,5.3715921906149315,0.3402
4.791513700485229,0.352275,4.412805122934329,0.33
4.677110231781006,0.3546,3.9405885410916275,0.3541
4.785901851654053,0.3534,4.272673369972569,0.3759
4.7145908714294436,0.353375,5.166043017320572,0.3512
4.82457400894165,0.35315,5.236263053432392,0.2906
4.903253837585449,0.346275,4.359389154774369,0.3673
4.88657194442749,0.350225,4.53669116907059,0.3538
4.9805906192779545,0.348925,4.34120853995062,0.3663
4.705653634262085,0.353075,4.936915932187609,0.3301
4.876878119659424,0.357275,4.3617825918136885,0.3591
4.794380238723755,0.35345,5.857847283600242,0.3437
4.737671543121338,0.3507,4.669361289139766,0.3625
4.897447355270386,0.360525,5.213995338245562,0.3308
4.9321906333923335,0.358475,6.152330163178171,0.3186
4.81256321258545,0.3536,4.849640735395395,0.3315
4.631899355697632,0.358625,5.07899691800403,0.353
4.739394464111328,0.351525,4.626658717538141,0.3264
4.764913054656982,0.356375,4.681900350910843,0.3463
4.788603131484986,0.356375,4.694028916632294,0.328
4.877759259033203,0.3586,4.72040118229617,0.3697
4.734048000717163,0.36375,4.578778225904817,0.3787
4.596026890563965,0.359475,4.036688774254672,0.3564
4.737041836929321,0.3567,4.654853093396326,0.3684
4.7355762916564945,0.368,5.006526444368301,0.3546
4.888932989501953,0.358475,4.463654000288362,0.3816
4.890796551895142,0.359525,4.81135264931211,0.3443
4.795605727386475,0.354125,5.368186657595786,0.3339
4.811405877304077,0.35035,4.732212879095867,0.3376
4.807958905029297,0.355475,5.238590027875961,0.3364
4.751934001159668,0.36065,4.301969848620664,0.3733
4.803007802200318,0.361975,5.470444001969258,0.3186
4.616250335693359,0.363975,4.579228701864838,0.3641
4.719604763031006,0.363875,4.401536369020013,0.3668
4.672060488891602,0.363375,5.137362378418066,0.3387
4.608307970428466,0.369475,4.874524889478258,0.3826
4.888577611160279,0.36775,5.0705617066401585,0.3725
4.674540071105957,0.365525,5.7864787624140455,0.3267
4.685641819763184,0.36115,5.973017671305662,0.37
4.912651564407349,0.359475,4.921484555408454,0.3513
4.838996885681152,0.3572,5.554723208117637,0.3269
4.727208755874634,0.35535,4.860597584657608,0.3491
4.848079850006103,0.3553,4.947514204462623,0.3344
4.946513593292236,0.3518,4.785136655637413,0.3406
4.918672274780273,0.354775,4.849884860834498,0.3538
4.800437493515014,0.363375,4.314279308744297,0.378
4.7898091747283935,0.361925,5.006778150607067,0.365
4.773722847747803,0.365175,4.889779895733875,0.3422
4.656588052749634,0.362775,4.559653980716778,0.3748
4.58439206199646,0.363725,4.529374005688224,0.3533
4.702223335266114,0.3619,5.374424773416702,0.3584
4.762669948196411,0.3656,4.560336076529922,0.3825
4.593930350494385,0.366375,4.5785006535281045,0.3512
4.613587007141113,0.361375,5.137575149536133,0.3508
4.66282635307312,0.3672,4.53660362237578,0.3511
4.546145232391358,0.37075,5.1449399480394495,0.3373
4.926385633468628,0.36165,5.571960421884135,0.3398
4.626685622406006,0.3657,4.582030560560288,0.3698
4.761487152099609,0.368125,4.395758899154177,0.3644
