train_loss_history,train_acc_history,val_loss_history,val_acc_history
324.4464135192871,0.099575,2.3060717309356495,0.1021
2.3130652812957764,0.0996,2.30893199610862,0.1021
2.3129055183410645,0.1004,2.307186113041677,0.1028
2.3124067111968993,0.101375,2.3150425686198437,0.1013
2.3127312572479246,0.09885,2.3090172968092997,0.1021
2.312658804702759,0.09915,2.3083552129709037,0.0977
2.3126035484313965,0.10065,2.310414072814261,0.0993
2.3117693691253662,0.099775,2.313383041673405,0.0991
2.3125895751953127,0.099125,2.312850016697197,0.0993
2.313104457473755,0.09985,2.305867277133237,0.1032
2.312724337005615,0.100125,2.311683612264645,0.1028
2.312963521194458,0.099675,2.305209000399158,0.1028
2.312856273269653,0.09815,2.3120524078417737,0.0977
2.311886903381348,0.10025,2.31254000268924,0.1032
2.313141576385498,0.099525,2.3159684102246714,0.0993
2.312742656326294,0.0996,2.3047887868941968,0.1013
2.313018975830078,0.098675,2.316793675635271,0.0977
2.3134410530090332,0.09665,2.3072205880644976,0.0991
2.3127701759338377,0.0997,2.3182674684342306,0.1002
2.3125467025756836,0.099575,2.315729405469955,0.1002
2.3125876331329347,0.1006,2.318025125819407,0.1002
2.312845068740845,0.098925,2.3076283673571933,0.1021
2.3123770202636718,0.102075,2.3143237639384666,0.098
2.31275782623291,0.101025,2.308373718504693,0.0991
2.311789757537842,0.102775,2.314524670315396,0.0977
2.312904697036743,0.101875,2.3199146401350665,0.0977
2.3127279174804687,0.099625,2.3076403900316564,0.0993
2.312060493850708,0.101425,2.3144217053796075,0.0993
2.3122764656066894,0.09975,2.3151344463324093,0.0993
2.3130487815856933,0.09865,2.3065438574286783,0.0991
2.31223606262207,0.10185,2.311739534329457,0.1021
2.3125084072113036,0.1033,2.3197290608837347,0.098
2.3129708980560304,0.0997,2.3152349633016405,0.1013
2.3125293601989747,0.09885,2.3101225597843245,0.0993
2.3127959766387938,0.098975,2.309872753301244,0.1002
2.3124018775939943,0.103325,2.3169310988893934,0.1028
2.3123646110534666,0.10135,2.3131745028647646,0.0991
2.313023528671265,0.09785,2.308150376483893,0.1032
2.313249069213867,0.096325,2.316518590708447,0.1013
2.312566807937622,0.100225,2.316692636271191,0.1028
2.3127067050933836,0.100225,2.3119564344928523,0.098
2.3125417781829833,0.0989,2.319726591656922,0.098
2.312950040435791,0.099875,2.306205965151453,0.0977
2.31241138381958,0.09995,2.311446924877774,0.0991
2.312706086730957,0.10105,2.3096504059566816,0.1002
2.3127159893035887,0.09845,2.311889236899698,0.0993
2.3128136829376222,0.098975,2.3130502503389008,0.1013
2.312763547897339,0.1005,2.317440118000006,0.098
2.3126272190093995,0.09945,2.307841692760492,0.0977
2.312869648361206,0.09935,2.31272404512782,0.1021
2.3120179286956786,0.09945,2.318157279567354,0.1013
2.3127490051269533,0.10065,2.3163550401189523,0.0963
2.3130155250549316,0.099975,2.309127276110801,0.0963
2.3125017127990724,0.100125,2.3078379570298893,0.0963
2.3121133407592773,0.100675,2.308357184100303,0.0991
2.313401043701172,0.098125,2.3116079287923825,0.0991
2.312294522857666,0.100175,2.3062650959962494,0.1032
2.312462398529053,0.099575,2.3170857140972356,0.098
2.312965069961548,0.098175,2.3111418417304943,0.1002
2.312458680343628,0.101075,2.311491651899496,0.1021
2.3135380561828613,0.098475,2.3239683861945086,0.0991
2.3130356327056885,0.099475,2.3176290168883695,0.0963
2.3125184261322023,0.100175,2.319512306504948,0.0963
2.312725361251831,0.098825,2.3082777390814133,0.1032
2.312497843170166,0.1033,2.324354281091386,0.0993
2.3123531803131105,0.10125,2.310541145361153,0.1028
2.312513516998291,0.098975,2.3121136221916054,0.1021
2.312991162109375,0.100375,2.3149652374777823,0.0963
2.3123984935760498,0.099125,2.306840035566099,0.0963
2.3134939559936525,0.097475,2.3060580772958743,0.0991
2.3124834957122804,0.1018,2.3094490515957973,0.1002
2.3126891201019286,0.098875,2.3086050118610357,0.1032
2.3127456970214846,0.0984,2.3175222068835217,0.0977
2.3125757625579832,0.10075,2.3148073618579064,0.0977
2.312332864379883,0.099,2.3126249115937836,0.1021
2.3127427291870117,0.1013,2.3199865149844223,0.0977
2.3120973381042482,0.1013,2.30815352755747,0.1013
2.3126050964355467,0.100325,2.310523821290132,0.1002
2.312624012374878,0.0998,2.3241757739121747,0.1013
2.3126281875610353,0.0996,2.315879914411314,0.1028
2.3127914012908937,0.101575,2.3070749841677913,0.1021
2.3133134857177735,0.09785,2.3082458213636072,0.1028
2.3124770023345946,0.098325,2.3139177416540253,0.1028
2.3127634815216065,0.099025,2.311214576101607,0.1002
2.312672688674927,0.10075,2.308531862914942,0.1013
2.3126329692840577,0.099925,2.312486092755749,0.0963
2.3122387203216554,0.10125,2.3074477295966664,0.0991
2.3130858173370363,0.1007,2.312553464986716,0.0963
2.3128674285888673,0.10195,2.31434936887899,0.1028
2.3128889919281006,0.09675,2.3100847575315244,0.1028
2.3127113735198974,0.098625,2.3127688435232563,0.1032
2.312411233520508,0.1023,2.309997104535437,0.0977
2.3132619689941407,0.099125,2.3097754314446903,0.1028
2.312832367324829,0.099525,2.310108316931755,0.098
2.3126245475769043,0.1019,2.3159264364060324,0.1021
2.312522210693359,0.1011,2.3084600503277626,0.0991
2.312454461288452,0.098475,2.307738329954208,0.1028
2.312878477859497,0.09845,2.3171573156004497,0.1021
2.3131229362487793,0.0972,2.3088433180645014,0.1021
2.312011278152466,0.101875,2.3086269448517234,0.0963
