epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
93,0.5004,0.5161,0.7419719903805347,0.7419,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.0
94,0.4998,0.5161,0.7431036921771114,0.742,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.0
95,0.5,0.5206,0.7409817513085302,0.738,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.0
96,0.5006,0.5146,0.7414061394822464,0.741,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.0
97,0.4999,0.5182,0.7415476022068185,0.7394,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.0
98,0.4995,0.5192,0.7419719903805347,0.7392,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.0
99,0.5009,0.5152,0.7411232140331023,0.7411,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.0
100,0.5,0.5144,0.7421134531051068,0.7418,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.0
1,0.6067,0.5648,0.7184891781015702,0.7184,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
2,0.5714,0.5615,0.7237232989107371,0.7237,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
3,0.5681,0.5558,0.7238647616353091,0.7192,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
4,0.5631,0.5442,0.7290988824444758,0.7279,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
5,0.5583,0.5507,0.7245720752581695,0.7245,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
6,0.5618,0.5518,0.7240062243598812,0.7238,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
7,0.557,0.5445,0.7276842551987551,0.7249,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
8,0.553,0.5422,0.7324939878342057,0.732,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
9,0.5491,0.5391,0.7300891215164804,0.7276,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
10,0.5566,0.5376,0.7305135096901967,0.7303,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
11,0.5524,0.5357,0.73687933229594,0.7358,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
12,0.5488,0.5388,0.7299476587919084,0.7299,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
13,0.5504,0.5412,0.727401329749611,0.7231,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
14,0.5503,0.5359,0.7337671523553544,0.7337,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
15,0.5479,0.5342,0.7319281369359174,0.7294,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
16,0.5473,0.5395,0.7266940161267506,0.722,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
17,0.5493,0.5307,0.7392841986136653,0.7386,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
18,0.5453,0.5312,0.7361720186730797,0.7339,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
19,0.5442,0.5297,0.7357476304993634,0.7343,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
20,0.5429,0.5284,0.7374451831942284,0.7368,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
21,0.5475,0.5328,0.7353232423256472,0.7353,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
22,0.5441,0.5325,0.7326354505587778,0.7297,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
23,0.5458,0.5287,0.7380110340925167,0.7373,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
24,0.5477,0.5283,0.7397085867873815,0.7388,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
25,0.5416,0.5294,0.7364549441222238,0.7361,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
26,0.5446,0.5293,0.7371622577450841,0.7369,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
27,0.5435,0.529,0.7388598104399491,0.7382,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
28,0.5446,0.5273,0.7391427358890932,0.7383,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
29,0.5465,0.5273,0.7392841986136653,0.7384,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
30,0.5423,0.5288,0.7370207950205121,0.7369,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
31,0.548,0.5334,0.7302305842410525,0.7263,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
32,0.5455,0.5259,0.7404159004102419,0.7396,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
33,0.5411,0.5303,0.7360305559485075,0.7332,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
34,0.5468,0.5296,0.7380110340925167,0.7379,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
35,0.5483,0.5273,0.7388598104399491,0.7383,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
36,0.5504,0.5273,0.7397085867873815,0.7386,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
37,0.5427,0.5297,0.7336256896307823,0.7303,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
38,0.5401,0.5255,0.7392841986136653,0.7383,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
39,0.539,0.5249,0.7416890649313905,0.7409,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
40,0.543,0.5274,0.7385768849908049,0.7366,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
41,0.5422,0.5317,0.7320695996604895,0.7282,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
42,0.5434,0.5266,0.7382939595416608,0.738,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
43,0.5422,0.5258,0.7384354222662328,0.7382,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
44,0.5406,0.5262,0.7399915122365257,0.7396,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
45,0.5451,0.5305,0.7323525251096336,0.7289,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
46,0.5392,0.525,0.7388598104399491,0.7385,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
47,0.5381,0.5284,0.7333427641816381,0.7301,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
48,0.5436,0.5248,0.7384354222662328,0.7369,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
49,0.5411,0.5245,0.7375866459188004,0.7364,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
50,0.5454,0.5239,0.7397085867873815,0.739,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
51,0.5411,0.524,0.7384354222662328,0.7372,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
52,0.5442,0.5262,0.7378695713679445,0.7355,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
53,0.5445,0.5262,0.7382939595416608,0.7358,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
54,0.5403,0.5267,0.7370207950205121,0.7342,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
55,0.5407,0.524,0.7402744376856698,0.7397,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
56,0.5406,0.5272,0.7390012731645211,0.739,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
57,0.5407,0.5235,0.7412646767576744,0.7401,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
58,0.541,0.5237,0.7397085867873815,0.7393,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
59,0.5405,0.5247,0.7409817513085302,0.7406,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
60,0.5369,0.5231,0.7415476022068185,0.7401,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
61,0.5395,0.5223,0.7412646767576744,0.7406,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
62,0.5414,0.5257,0.738718347715377,0.7387,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
63,0.5463,0.5239,0.7401329749610978,0.7397,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
64,0.5401,0.524,0.7394256613382374,0.7374,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
65,0.5432,0.5288,0.7323525251096336,0.7285,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
66,0.537,0.523,0.740557363134814,0.7389,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
67,0.5397,0.5226,0.7408402885839581,0.7404,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
68,0.5412,0.5264,0.7361720186730797,0.7331,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
69,0.5418,0.5231,0.7412646767576744,0.7403,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
70,0.5411,0.5237,0.7398500495119535,0.7383,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
71,0.5404,0.5232,0.7412646767576744,0.7405,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
72,0.5455,0.5295,0.7371622577450841,0.7371,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
73,0.546,0.5252,0.7388598104399491,0.737,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
74,0.5403,0.5237,0.7397085867873815,0.7388,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
75,0.5402,0.5241,0.7402744376856698,0.7387,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
76,0.5365,0.5236,0.7399915122365257,0.7387,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
77,0.5376,0.5253,0.7353232423256472,0.7325,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
78,0.5411,0.5226,0.7412646767576744,0.7403,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
79,0.5424,0.5226,0.7414061394822464,0.7403,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
80,0.5431,0.526,0.7350403168765031,0.7321,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
81,0.544,0.5275,0.7343330032536427,0.731,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
82,0.5413,0.5231,0.742396378554251,0.7415,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
83,0.5382,0.5233,0.7422549158296788,0.7416,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
84,0.543,0.5313,0.734898854151931,0.7348,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
85,0.5357,0.5219,0.7411232140331023,0.7401,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
86,0.5382,0.5223,0.7395671240628094,0.7383,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
87,0.543,0.5227,0.7404159004102419,0.7401,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
88,0.5416,0.5226,0.7406988258593861,0.7393,SmallMLP-Tanh-Adagrad-0.1-0_Drop0.05
