epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
91,0.5062,0.5044,0.755552411939454,0.7555,SmallMLP-Tanh-Adagrad-0.1-0_Batch64
92,0.5058,0.5025,0.7593719055029,0.7593,SmallMLP-Tanh-Adagrad-0.1-0_Batch64
93,0.5071,0.5046,0.757532890083463,0.7575,SmallMLP-Tanh-Adagrad-0.1-0_Batch64
94,0.5065,0.5009,0.761352383646909,0.7607,SmallMLP-Tanh-Adagrad-0.1-0_Batch64
95,0.5063,0.5038,0.757391427358891,0.7574,SmallMLP-Tanh-Adagrad-0.1-0_Batch64
96,0.5053,0.5014,0.7605036072994766,0.7602,SmallMLP-Tanh-Adagrad-0.1-0_Batch64
97,0.5061,0.501,0.761210920922337,0.7602,SmallMLP-Tanh-Adagrad-0.1-0_Batch64
98,0.5058,0.5011,0.7607865327486207,0.7603,SmallMLP-Tanh-Adagrad-0.1-0_Batch64
99,0.5059,0.5039,0.7561182628377423,0.7561,SmallMLP-Tanh-Adagrad-0.1-0_Batch64
100,0.5054,0.5024,0.7595133682274721,0.7577,SmallMLP-Tanh-Adagrad-0.1-0_Batch64
1,0.5996,0.5442,0.7363134813976517,0.7342,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
2,0.5517,0.6172,0.6773235252510963,0.6677,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
3,0.5441,0.5272,0.7415476022068185,0.7389,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
4,0.5353,0.5569,0.7197623426227189,0.7182,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
5,0.5332,0.5203,0.7457914839439808,0.7439,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
6,0.5308,0.5192,0.7440939312491158,0.7428,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
7,0.5247,0.5192,0.7467817230159853,0.7467,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
8,0.5234,0.5773,0.7019380393266375,0.6955,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
9,0.5247,0.5186,0.7469231857405574,0.7452,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
10,0.5218,0.5286,0.7358890932239355,0.7355,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
11,0.5159,0.5236,0.7490451266091385,0.7462,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
12,0.5203,0.5163,0.748054887537134,0.7454,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
13,0.5183,0.5162,0.7452256330456924,0.7452,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
14,0.5143,0.511,0.7487622011599944,0.7477,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
15,0.5142,0.5209,0.7426793040033951,0.7426,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
16,0.514,0.5514,0.7159428490592729,0.7122,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
17,0.5155,0.5106,0.7510256047531475,0.7495,SmallMLP-Tanh-Adagrad-0.1-0_Batch128
